GARE;CODE_DEP;CODE_INSEE;CODE_UIC;CODE_POSTAL;LONG;LAT; NB_VOY_2022 ; NB_VOY_2021 ; NB_VOY_2020 ; NB_VOY_2019 ; NB_VOY_2018 ; NB_VOY_2017 ; NB_VOY_2016 ; NB_VOY_2015 ;POP_2023;POP_2019;POP_2013;NB_FOYER_2020;NB_FOYER_2020_REV_0_10000;NB_FOYER_2020_REV_10000_12000;NB_FOYER_2020_REV_12001_15000;NB_FOYER_2020_REV_15001_20000;NB_FOYER_2020_REV_20001_30000;NB_FOYER_2020_REV_30001_50000;NB_FOYER_2020_REV_50001_100000;NB_FOYER_2020_REV_PLUS_100001;REV_MED_2020;PIMP_2020;TP_2020;LOG_2019;RP_2019;RS_2019;LOGVAC_2019;EMPLT_2019;EMPLT_2013;POP_1564_2019;CHOMEUR_1564_2019;POP_ACT_1564_2019;SUPERF;NB_TRANS_2017;NB_TRANS_2018;NB_TRANS_2019;NB_TRANS_2020;NB_TRANS_2021;NB_TRANS_2022;PXMED_2017;PXMED_2018;PXMED_2019;PXMED_2020;PXMED_2021;PXMED_2022;DepT TN_2017;DepT TN_2018;DepT TN_2019;DepT TN_2020;DepT TN_2021;DepT TN_2022;DepT TGV_2017;DepT TGV_2018;DepT TGV_2019;DepT TGV_2020;DepT TGV_2021;DepT TGV_2022;DepT TER_2017;DepT TER_2018;DepT TER_2019;DepT TER_2020;DepT TER_2021;DepT TER_2022;DepT INTERCITES_2017;DepT INTERCITES_2018;DepT INTERCITES_2019;DepT INTERCITES_2020;DepT INTERCITES_2021;DepT INTERCITES_2022
Lens;62;62498;87345025;62300;2.828254;50.426818; 1 548 857 ; 1 160 857 ; 995 465 ; 1 603 634 ; 1 495 770 ; 1 649 166 ; 1 603 612 ; 1 599 323 ;32651;31461;31647;19 762;7 375;1 366;1 916;3 470;3 033;1 896;598;108;16830;33;30;17408.0040144499;14837.1605077572;114.609475463494;2456.23403122924;21378.9949870178;22363.6979148281;19520.6825118492;3667.0989586518;12804.3343184971;11.7;73;153;149;146;119;18;1240;1250;1245;1332;1511;1515;0;0;0;0;0;0;4289;3767;3871;2141;3100;3091;25936;23575;24476;16810;22543;22862;0;9;1;0;0;4
Liévin;62;62510;87345041;62800;2.7716316;50.434139; 38 216 ; 33 095 ; 33 409 ; 52 898 ; 47 261 ; 46 384 ; 36 854 ; 37 700 ;30432;30112;31517;17 186;5 926;1 145;1 649;3 072;2 734;2 049;546;65;17440;32;27;13614.3767453115;12774.3930334274;45.8399167806645;794.143795103428;10710.2582687989;11037.8545478435;18937.9288932354;3113.19349243812;12133.8615111446;12.83;76;168;173;142;115;21;1319;1270;1294;1386;1500;1719;0;0;0;0;0;0;0;0;0;0;0;0;3818;3448;3589;3105;4015;4001;0;0;0;0;0;0
Lillers;62;62516;87342238;62190;2.47903;50.56163; 173 657 ; 143 653 ; 124 271 ; 199 562 ; 210 324 ; 252 496 ; 254 422 ; 270 760 ;9957;9810;10184;5 783;1 845;379;551;927;948;832;267;34;18850;36;22;4897.47405946346;4262.89337406579;27.1093477897483;607.471337607926;3251.80731831093;3506.79974582876;6049.51643621955;797.587780754769;4215.43677787508;26.9;37;72;78;87;76;14;800;899;899;872;1016;947;0;0;0;0;0;0;0;0;0;0;0;0;12314;11136;11479;7039;9513;9807;0;0;0;0;0;0
Loison-sous-Lens;62;62523;87345231;62218;2.8592403;50.4401891; 9 319 ; 7 817 ; 7 162 ; 15 112 ; 14 600 ; 15 199 ; 11 559 ; 15 488 ;5343;5366;5195;3 054;812;203;287;589;588;445;n.c.;n.c.;19050;36;20;2383.43122934211;2278.61425309927;8.0628443263724;96.7541319164688;1468.98669907232;1333.97736364004;3462.3264916273;504.269314103161;2382.56290426899;3.55;18;48;37;44;39;5;1346;1591;1178;1464;1251;1321;0;0;0;0;0;0;0;0;0;0;0;0;6248;5692;5896;3702;5221;5345;0;0;0;0;0;0
Loos-en-Gohelle;62;62528;87345033;62750;2.7933955;50.4378798; 5 685 ; 5 819 ; 7 080 ; 18 290 ; 13 253 ; 13 300 ; 10 081 ; 9 863 ;6966;6879;6581;3 869;983;245;357;655;718;645;245;21;19800;41;18;2988.00834848048;2816.784745996;5.0065380843413;166.217064400131;1490.91178194104;1361.65187132585;4267.05880500579;455.788791686929;2958.17275961647;12.7;14;34;34;40;32;6;1631;1482;1462;1568;1465;1226;0;0;0;0;0;0;0;0;0;0;0;0;3742;3357;3473;363;456;450;0;0;0;0;0;0
Vis à Marles;62;62555;87342535;62156;2.5171137;50.5050115; 17 063 ; 11 616 ; 8 560 ; 35 853 ; 34 515 ; 36 865 ; 37 280 ; 36 675 ;5549;5542;5732;3 312;1 246;245;343;622;514;289;n.c.;n.c.;16460;23;29;2648.6440430819;2439.94791959892;0.993791064204638;207.702332418769;997.583969712652;1229.63720690902;3384.95756032705;494.611153109489;2155.00110124311;4.55;10;18;24;28;23;5;1369;1195;1134;1162;1444;1165;0;0;0;0;0;0;0;0;0;0;0;0;3166;2854;2859;0;2527;3623;0;0;0;0;0;0
Maroeuil;62;62557;87342188;62161;2.6983279;50.322603; 4 074 ; 5 573 ; 9 351 ; 14 208 ; 13 588 ; 20 374 ; 21 672 ; 22 069 ;2510;2457;2467;1 384;178;69;91;210;240;337;227;32;25340;61;NA;1140.45940987876;1083.70573451122;7.09420942094209;49.6594659465947;411.672363264216;565.242915930492;1548.9129283206;106.304513078628;1193.00943320195;11.82;9;11;15;14;6;1;1725;1697;1606;1779;1858;2494;0;0;0;0;0;0;0;0;0;0;0;0;5023;3723;4037;2166;0;1381;0;0;0;0;0;0
Mazingarbe;62;62563;87342121;62670;2.7005447;50.4608957; 1 327 ; 298 ; 480 ; 1 088 ; 1 386 ; 1 009 ; 1 605 ; 1 373 ;8068;8033;7743;4 514;1 358;355;492;879;736;560;115;19;17580;30;25;3450.44360736261;3232.76493383488;9.46429015337957;208.214383374351;1580.33459036927;1633.03040732291;5092.75963620728;699.381828768326;3552.93771483179;10.29;9;36;35;38;35;4;1235;1356;1402;1626;1682;1975;0;0;0;0;0;0;0;0;0;0;0;0;993;854;928;363;456;450;0;0;0;0;0;0
Coron de Méricourt;62;62570;87345132;62680;2.8854084;50.4150048; 17 698 ; 14 460 ; 12 501 ; 33 746 ; 33 675 ; 35 421 ; 31 557 ; 30 520 ;11432;11267;11708;6 459;1 932;467;636;1 224;1 106;832;232;30;18160;32;24;5012.31148335632;4706.81430398449;8.42101670078513;297.076162671037;1669.13073286889;1593.71448243475;6724.11089190915;976.265569785336;4383.40194776276;7.53;36;64;68;65;68;9;1578;1426;1490;1500;1580;1494;0;0;0;0;0;0;0;0;0;0;0;0;12622;11410;11840;2734;6712;6821;0;0;0;0;0;0
Meurchin;62;62573;87345272;62410;2.8930903;50.4970516; 46 325 ; 31 813 ; 34 147 ; 75 042 ; 66 272 ; 66 424 ; 64 637 ; 66 669 ;3752;3748;3787;2 048;419;102;209;360;387;376;175;20;21580;48;14;1624;1522;0;102;301.718645949862;314.034756126227;2364;219;1746;4.64;12;22;27;19;13;4;1678;1513;1603;2083;1642;1711;0;0;0;0;0;0;0;0;0;0;0;0;7651;6924;7234;4276;5936;6071;0;0;0;0;0;0
Neufchâtel-Hardelot;62;62604;87317099;62152;1.643115;50.62364; 19 104 ; 13 625 ; 10 591 ; 11 140 ; 9 837 ; 11 945 ; 11 256 ; 10 990 ;3818;3745;3741;2 423;417;108;193;328;396;452;346;183;24540;58;11;5278.64174073811;1629.4193696582;3500.08817910083;149.134191979079;807.295001900371;770.510900309579;2170.28049837682;233.138447721417;1563.25010345023;20.85;39;74;79;75;32;8;3636;3107;3158;3431;4058;2750;0;0;0;0;0;0;0;0;0;0;0;0;3897;3125;3239;3071;3495;4182;0;0;0;0;0;0
Nœux-les-Mines;62;62617;87342139;62390;2.67393;50.48297; 81 665 ; 69 560 ; 60 420 ; 95 971 ; 89 094 ; 99 258 ; 97 624 ; 109 714 ;11690;11575;12424;7 013;2 117;495;759;1 271;1 245;850;253;23;18150;33;23;5715.55820657172;5221.22241307209;20.2372372030067;474.098556296632;3268.3226191392;3509.01871435644;7003.95547644969;945.885926403949;4704.54190908107;8.84;44;61;104;92;52;6;1168;1188;1340;1270;1404;1664;0;0;0;0;0;0;0;0;0;0;0;0;12274;11172;11472;7126;9711;9943;0;0;0;0;0;0
Nortkerque;62;62621;87287292;62370;2.0231501;50.8829544; 5 755 ; 3 145 ; 2 048 ; 2 870 ; 2 137 ; 2 398 ; 2 296 ; 2 749 ;1774;1700;1629;848;NA;NA;NA;NA;NA;NA;NA;NA;21420;NA;NA;710.48193611089;656.397016637976;24.9622705259601;29.1226489469535;134.726618890552;167.187450000635;1063.10958118187;82.9030407343662;787.091222030981;13.19;3;8;5;10;4;2;667;1431;1750;1485;1213;1828;0;0;0;0;0;0;0;0;0;0;0;0;3039;2609;2710;3444;4647;4915;0;0;0;0;0;0
Pihen-lès-Guînes;62;62657;87316679;62340;1.7845632;50.8727855; 212 ; 102 ; 429 ; 1 316 ; 1 461 ; 1 554 ; 2 547 ; 2 366 ;510;499;467;264;NA;NA;NA;NA;NA;NA;NA;NA;25590;NA;NA;216.773424431505;184.926534479352;21.8947368421053;9.95215311004785;36.6998315024966;35.2055906643932;327.927082665986;24.9955144933902;240.05802765506;9.25;2;NA;NA;2;1;NA;1584;NA;NA;1405;2053;NA;0;0;0;0;0;0;0;0;0;0;0;0;2400;2203;2311;580;747;799;0;0;0;0;0;0
Pont-à-Vendin;62;62666;87345264;62880;2.8751938;50.4713812; 95 291 ; 60 636 ; 51 875 ; 82 222 ; 74 389 ; 80 989 ; 71 944 ; 69 868 ;3134;3134;3157;1 683;453;122;163;311;310;258;n.c.;n.c.;18740;35;22;1361.43830198415;1248.43794258769;4.00001272199888;109.000346674469;473.559727640231;363.604344465716;2076.82780791107;307.90405811939;1531.70452703228;2.01;12;33;28;26;24;3;1420;1225;1337;1386;1467;1563;0;0;0;0;0;0;0;0;0;0;0;0;7650;6923;7305;7509;10044;10268;0;0;0;0;0;0
Rang-du-Fliers - Verton - Berck;62;62688;87317057;62180;1.64805;50.41579; 315 635 ; 240 680 ; 177 052 ; 276 766 ; 239 500 ; 258 947 ; 244 236 ; 256 857 ;4448;4307;4168;2 595;426;131;211;447;546;609;199;26;22110;53;10;2188.81359961938;1828.63895958222;197.482117974919;162.692522062239;2231.87769789916;2196.78311779346;2547.1176933591;216.003670133709;1838.46165571932;10.47;26;41;34;40;46;13;1587;1742;1803;1950;2123;2278;0;0;0;0;0;0;356;312;203;104;389;341;4668;4360;7532;6608;5991;9708;3225;3063;0;0;0;0
Marquise - Rinxent;62;62711;87317339;62250;1.72988;50.8056635; 149 409 ; 123 720 ; 105 312 ; 137 867 ; 139 133 ; 160 432 ; 154 999 ; 170 801 ;3079;3038;2862;1 598;378;94;166;287;283;269;104;17;19570;37;18;1324.32913650563;1215.86584977226;15.2051336542107;93.2581530791589;680.809517055865;722.737475198039;1912.23916669574;198.417857391138;1371.70241669147;8.38;16;29;29;25;28;11;1458;1156;1457;1413;1687;1980;0;0;0;0;0;0;0;0;0;0;0;0;11358;10004;10447;3468;4844;7258;0;0;0;0;0;0
Rœux;62;62718;87342089;62118;2.8950172;50.3034404; 23 951 ; 17 040 ; 14 871 ; 21 031 ; 21 018 ; 23 640 ; 22 208 ; 23 362 ;1426;1413;1456;746;NA;NA;NA;NA;NA;NA;NA;NA;22370;NA;NA;600;568;6;26;202.482327713035;281.780152893847;918;70;674;4.87;2;6;12;9;5;NA;1579;1805;1586;1973;1720;NA;0;0;0;0;0;0;0;0;0;0;0;0;6414;5507;5706;3969;4910;4766;0;0;0;0;0;0
Ruminghem;62;62730;87287300;62370;2.1576706;50.8620636; 30 844 ; 27 757 ; 26 271 ; 30 921 ; 27 684 ; 24 848 ; 24 239 ; 24 833 ;1635;1626;1640;814;NA;NA;NA;NA;NA;NA;NA;NA;21970;NA;NA;732.027358777152;617.690578865778;74.2186115214179;40.1181683899556;132.603513436177;134.9221298618;1066.68652469444;76.1816206928863;743.218385698419;13.89;4;6;12;7;7;1;1859;1468;1484;1409;1800;1590;0;0;0;0;0;0;0;0;0;0;0;0;6161;5276;5439;3444;4647;4915;0;0;0;0;0;0
Pont de Briques;62;62746;87317115;62360;1.6268038;50.6828164; 2 047 ; 2 093 ; 1 501 ; 3 964 ; 3 210 ; 3 307 ; 3 704 ; 4 158 ;5159;5130;5082;2 787;678;138;275;500;503;508;165;20;19780;39;17;2290.29321111658;2112.49252121236;21.5827427051363;156.217947199082;857.720832760991;874.719055810752;3207.66154607312;424.668199057799;2304.3585892887;14.05;16;51;42;54;39;13;1573;1576;1525;1481;1598;1625;0;0;0;0;0;0;0;0;0;0;0;0;3413;2710;2860;581;748;814;0;0;0;0;0;0
Saint-Omer;62;62765;87281444;62500;2.2667624;50.7536204; 886 185 ; 712 895 ; 622 485 ; 938 516 ; 865 702 ; 913 715 ; 848 920 ; 891 754 ;15428;14903;13992;9 066;3 477;608;879;1 419;1 241;862;464;116;17710;34;28;8395.81092487115;7058.76634758576;99.2594104739688;1237.78516681142;7678.15078709125;7706.52715153535;9554.52294433028;1732.65072895808;6472.41019581584;16.4;49;89;115;132;114;42;1247;1118;1229;1209;1331;1305;0;0;0;0;0;0;3;3;3;0;0;4;12536;10851;11361;9698;11776;12141;0;0;0;0;0;0
Saint-Pol-sur-Ternoise;62;62767;87342337;62130;2.33939;50.37913; 145 944 ; 105 085 ; 84 539 ; 172 970 ; 165 659 ; 193 538 ; 213 538 ; 229 216 ;5023;4909;5081;3 050;1 042;201;289;511;535;340;108;24;18320;33;22;2673.79797547326;2354.56555288674;11.008014571949;308.224408014572;5094.69196795206;5208.89630939483;3016.11535916406;450.075434618654;2115.79788412092;8.24;13;23;28;39;50;9;819;950;796;1015;905;1176;0;0;0;0;0;0;0;0;0;0;0;0;5330;3349;3486;1135;2756;4360;0;0;0;0;0;0
Pont de Sallaumines;62;62771;87345124;62430;2.8632044;50.4157922; 3 238 ; 3 785 ; 2 675 ; 12 206 ; 10 953 ; 10 353 ; 10 272 ; 11 080 ;9618;9594;9505;5 430;2 003;415;632;1 036;799;442;n.c.;n.c.;16100;23;32;4224;3871;4;349;1897.58856099134;1986.0296853834;5859;873;3603;3.82;21;34;41;44;32;3;1348;1281;1261;1291;1527;1061;0;0;0;0;0;0;0;0;0;0;0;0;12373;11184;11612;2734;4110;4241;0;0;0;0;0;0
Sallaumines;62;62771;87345215;62430;2.8556769;50.4223266; 13 013 ; 8 918 ; 9 591 ; 15 527 ; 12 786 ; 12 327 ; 14 027 ; 17 301 ;9618;9594;9505;5 430;2 003;415;632;1 036;799;442;n.c.;n.c.;16100;23;32;4224;3871;4;349;1897.58856099134;1986.0296853834;5859;873;3603;3.82;21;34;41;44;32;3;1348;1281;1261;1291;1527;1061;0;0;0;0;0;0;0;0;0;0;0;0;6248;5692;5896;3702;5936;6070;0;0;0;0;0;0
Savy-Berlette;62;62785;87342253;62690;2.5577316;50.3538756; 23 412 ; 22 947 ; 29 700 ; 29 712 ; 29 081 ; 35 026 ; 38 536 ; 36 355 ;1076;895;949;483;NA;NA;NA;NA;NA;NA;NA;NA;23760;NA;NA;387.800896611146;341.563783209084;3.01546391752578;43.2216494845362;151.010750577854;156.752151379889;593.210019982621;44.8020640680666;429.784734649274;7.49;5;3;2;6;1;1;1400;1268;1367;1315;2082;1538;0;0;0;0;0;0;0;0;0;0;0;0;3747;2425;2611;1455;0;1382;0;0;0;0;0;0
Tincques;62;62820;87342303;62127;2.4980285;50.35699; 7 677 ; 7 292 ; 13 028 ; 15 853 ; 15 320 ; 18 078 ; 17 962 ; 17 454 ;829;816;859;455;NA;NA;NA;NA;NA;NA;NA;NA;23220;NA;NA;377.841661653611;344.108508014797;3.16248315363881;30.5706704851752;685.609410315696;495.489597531661;542.323057953144;19.1171393341554;427.620221948212;10.68;2;1;1;1;2;1;1571;1556;1671;375;2090;538;0;0;0;0;0;0;0;0;0;0;0;0;3759;2692;2934;1871;0;1382;0;0;0;0;0;0
Vimy;62;62861;87342576;62580;2.8229549;50.3732316; 20 615 ; 14 653 ; 10 616 ; 19 849 ; 16 330 ; 15 830 ; 17 949 ; 18 525 ;4390;4358;4218;2 426;324;122;216;377;467;555;301;64;23860;58;7;1976.00261065325;1881.7847219377;5.17680707228289;89.0410816432657;980.282654018055;908.614683226911;2695.89346339779;220.901941155511;1965.97690648983;11.33;21;25;33;33;21;4;1633;1492;1627;1648;1649;2181;0;0;0;0;0;0;0;0;0;0;0;0;6331;5820;5969;4086;5597;5647;0;0;0;0;0;0
Vitry-en-Artois;62;62865;87342113;62490;2.9820833;50.3276092; 78 918 ; 66 628 ; 61 341 ; 91 824 ; 93 824 ; 95 886 ; 95 222 ; 97 110 ;4781;4675;4620;2 645;534;156;234;488;484;518;195;36;21290;46;13;2104.1653661716;1933.19842731577;8.19003299908197;162.776905856754;1465.77803763786;1510.50427333566;2811.75463762967;280.423409880303;2076.71405040993;18.78;14;25;26;37;34;7;1557;1614;1649;1521;1413;1807;0;0;0;0;0;0;0;0;0;0;0;0;8308;7482;7797;4669;5820;5663;0;0;0;0;0;0
Wimille - Wimereux;62;62893;87317123;62126;1.6137455;50.7638456; 37 020 ; 32 514 ; 30 981 ; 57 719 ; 49 319 ; 49 904 ; 48 853 ; 52 573 ;6475;6343;7010;4 078;833;210;321;612;733;729;477;163;23690;53;12;4908.84901351081;2785.76057236552;1802.26171792153;320.826723223755;1378.35927890408;1367.44474554233;3755.87124216755;385.520911860614;2701.79177797319;7.71;54;102;113;101;87;26;2264;2553;2826;2674;2991;3434;0;0;0;0;0;0;0;0;0;0;0;0;11343;10005;10421;3468;3750;3925;0;0;0;0;0;0
Libercourt;62;62907;87345256;62820;3.00867;50.48025; 774 844 ; 599 534 ; 550 226 ; 839 687 ; 771 411 ; 784 942 ; 764 323 ; 784 994 ;8271;8321;8534;4 641;1 473;325;466;867;743;551;197;19;18220;32;23;3717.39726495841;3312.10744561014;3.00957786644758;402.280241481826;3503.24168228372;3588.99879341127;5142.34318211333;844.042310835715;3446.69017412655;6.6;20;38;40;21;33;1;1804;1739;1545;1674;1984;1219;0;0;0;0;0;0;0;0;0;0;0;0;23743;21520;22735;17793;21412;21492;0;0;0;0;0;0
Aigueperse;63;63001;87734129;63260;3.1982621;46.0147884; 70 599 ; 55 143 ; 50 677 ; 75 954 ; 70 745 ; 77 218 ; 78 088 ; 75 873 ;2804;2767;2666;1 596;403;114;160;273;283;259;91;13;21700;42;12;1267.84807606892;1087.94718303107;30.4916767860757;149.409216251771;1318.68706277364;1365.63387386698;1489.47985260665;144.054944260284;1162.86858755968;10.5;12;15;12;12;9;3;1521;1250;1051;1176;840;850;0;0;0;0;0;0;0;0;0;0;0;0;4932;4207;4859;3539;5196;5002;0;0;0;0;0;0
Aubiat;63;63013;87734111;63260;3.1605115;45.983812; 7 790 ; 5 672 ; 5 053 ; 8 809 ; 7 945 ; 6 420 ; 4 849 ; 4 419 ;964;924;937;549;NA;NA;NA;NA;NA;NA;NA;NA;24070;NA;NA;446.767516400114;367.257416574744;14.6465973362525;64.8635024891182;116.001610126634;129.83397986496;576.224799490679;37.7143984598538;447.411245444214;14.79;4;6;7;6;4;NA;1167;1107;1916;1628;1684;NA;0;0;0;0;0;0;0;0;0;0;0;0;3047;2627;2998;2305;3188;3070;0;0;0;0;0;0
Aulnat Aéroport;63;63019;87562421;63510;3.1614332;45.7920571; 10 248 ; 7 691 ; 6 224 ; 10 154 ; 8 009 ; 10 477 ; 12 081 ; 14 703 ;4142;4095;4023;2 452;454;174;247;482;522;461;n.c.;n.c.;20390;42;13;2025.39389492778;1894.94680868395;11.2985665250566;119.148519718779;1602.30145175929;1765.02494619759;2512.98897227539;256.890569940603;1897.69546622066;4.21;11;26;23;21;14;3;1458;2004;1944;1782;1986;2796;0;0;0;0;0;0;0;0;0;0;0;0;3613;3610;3925;5300;6207;6175;0;0;0;0;0;0
Brassac-les-Mines - Sainte-Florine;63;63050;87734244;63570;3.330167;45.414246; 111 809 ; 86 092 ; 75 737 ; 102 367 ; 95 369 ; 111 519 ; 108 499 ; 114 501 ;3506;3362;3291;2 083;516;145;218;383;406;327;n.c.;n.c.;20270;38;15;1951.50806705441;1571.31483771285;46.2397170820811;333.953512259474;1039.21650467078;1147.36953370857;1829.02730907088;259.204104425571;1305.82034996541;7.2;10;14;16;10;4;2;812;853;1116;1335;1525;830;0;0;0;0;0;0;0;0;0;0;0;0;9552;8074;9711;7567;10501;9842;1444;644;676;279;728;579
Le Breuil-sur-Couze;63;63052;87734228;63340;3.2621478;45.4670838; 41 661 ; 31 076 ; 24 702 ; 28 746 ; 20 625 ; 23 247 ; 21 098 ; 20 173 ;1134;1039;1048;605;NA;NA;NA;NA;NA;NA;NA;NA;22120;NA;NA;555.948945927914;482.560648055573;20.1063829787234;53.281914893617;203.632755519909;193.95932785351;665.946808495753;59.9993210276783;500.897615990575;5.94;3;6;8;7;2;1;563;766;796;719;919;1717;0;0;0;0;0;0;0;0;0;0;0;0;4742;3922;5114;3918;5423;5132;0;0;0;0;0;0
Le Cendre - Orcet;63;63069;87734160;63670;3.188666;45.723796; 147 109 ; 113 840 ; 105 780 ; 132 210 ; 118 959 ; 140 509 ; 135 909 ; 144 876 ;5578;5510;4975;2 994;435;125;225;530;628;729;301;21;23280;54;9;2464.59496583562;2307.35191304773;22.3183687827974;134.924684005093;1050.61476350542;1060.03595923965;3175.17701547545;242.99475294513;2435.74922433529;4.23;14;39;41;30;17;8;1810;1858;2296;2253;2088;2720;0;0;0;0;0;0;0;0;0;0;0;0;11827;10605;11392;9667;12284;11576;0;0;0;0;0;0
Clermont La Rotonde;63;63113;87396895;63000;3.0909704;45.7680954; 8 505 ; 7 528 ; 8 170 ; 11 686 ; 10 461 ; 13 209 ; 14 959 ; 18 103 ;149898;147865;141463;83 958;24 103;4 682;7 295;14 346;15 476;11 229;5 503;1 324;20050;46;23;90298.3195263211;79983.7991116162;3385.77550933354;6928.74490537133;105157.019303474;100570.419507319;101439.313437921;12161.5745863655;67892.3840683186;42.67;483;960;1051;798;239;42;1923;1887;1870;1985;2294;2686;0;0;0;0;0;0;0;0;0;0;0;0;3427;2802;3191;2358;3418;3359;0;0;0;0;0;0
Clermont-Ferrand;63;63113;87734004;63000;3.100543;45.778945; 4 095 262 ; 3 218 986 ; 2 640 063 ; 3 887 633 ; 3 487 397 ; 3 750 558 ; 3 498 462 ; 3 717 742 ;149898;147865;141463;83 958;24 103;4 682;7 295;14 346;15 476;11 229;5 503;1 324;20050;46;23;90298.3195263211;79983.7991116162;3385.77550933354;6928.74490537133;105157.019303474;100570.419507319;101439.313437921;12161.5745863655;67892.3840683186;42.67;483;960;1051;798;239;42;1923;1887;1870;1985;2294;2686;0;0;0;0;0;0;6;0;0;0;0;0;23641;20558;22978;19744;25730;24671;3529;3000;3021;1946;2732;2936
Clermont La Pardieu;63;63113;87782607;63000;3.134163;45.766947; 280 491 ; 222 476 ; 198 483 ; 261 412 ; 248 038 ; 306 582 ; 289 709 ; 308 942 ;149898;147865;141463;83 958;24 103;4 682;7 295;14 346;15 476;11 229;5 503;1 324;20050;46;23;90298.3195263211;79983.7991116162;3385.77550933354;6928.74490537133;105157.019303474;100570.419507319;101439.313437921;12161.5745863655;67892.3840683186;42.67;483;960;1051;798;239;42;1923;1887;1870;1985;2294;2686;0;0;0;0;0;0;0;0;0;0;0;0;20094;17554;19658;16095;21247;19937;358;0;0;0;0;0
Sarliève - Cournon;63;63124;87734152;63800;3.1681196;45.7387697; 44 092 ; 26 160 ; 22 334 ; 39 848 ; 31 825 ; 37 747 ; 32 533 ; 38 706 ;20712;20322;19287;11 666;1 785;549;949;2 033;2 453;2 564;1 189;144;23280;53;11;9907.55308838226;9277.0086955546;140.646155506898;489.898237320762;9645.35455182036;9280.92262778772;11746.3971752712;1006.85440930388;8767.51134023011;18.58;68;152;144;151;72;12;2126;2079;2168;2296;2328;2328;0;0;0;0;0;0;0;0;0;0;0;0;10892;9838;11132;9443;12018;11279;0;0;0;0;0;0
Durtol - Nohanent;63;63141;87641449;63830;3.048557;45.7947707; 984 ; 708 ; 539 ; 606 ; 347 ; 590 ; 756 ; 502 ;2109;2057;1999;1 121;174;45;78;130;187;246;192;69;28230;NA;NA;966.412442354579;870.472630834699;20.4127258552934;75.5270856645857;530.156052668823;549.270372723753;1118.21839002516;69.4518682209333;820.688941170789;4.01;2;12;13;5;2;2;2563;2306;2353;2345;3581;3393;0;0;0;0;0;0;0;0;0;0;0;0;3184;2612;2972;2212;3187;3359;0;0;0;0;0;0
Gerzat;63;63164;87734046;63360;3.1431045;45.8335879; 31 906 ; 24 853 ; 20 688 ; 27 140 ; 23 326 ; 28 307 ; 29 640 ; 29 522 ;10491;10289;10404;5 975;1 081;331;529;1 120;1 241;1 220;408;45;21770;49;12;4970.17787928227;4516.7277008655;122.408616508754;331.041561908011;4560.75532955662;4774.71414714674;6445.37435198227;631.314767002537;4813.95055672795;16.28;27;70;55;57;32;3;1912;1923;1949;1941;2119;2285;0;0;0;0;0;0;0;0;0;0;0;0;5434;4916;5230;4280;5594;5598;0;0;0;0;0;0
Issoire;63;63178;87734202;63500;3.253980;45.543884; 501 158 ; 414 593 ; 361 776 ; 504 733 ; 424 410 ; 468 302 ; 437 837 ; 455 912 ;15681;15296;14286;9 634;2 154;634;988;1 800;1 794;1 507;636;121;21270;44;14;8813.45567647547;7549.95273107472;282.906049626676;980.596895774069;12520.7425862941;11743.9490169973;9287.99078634214;1051.74268506365;7017.41652896416;19.69;42;88;114;77;26;9;1423;1368;1720;1593;1495;1719;0;0;0;0;0;0;0;0;0;0;0;0;11817;10226;11900;9419;12885;12043;1444;644;676;279;728;579
Lapeyrouse;63;63187;87641043;63700;2.893393;46.2267825; 8 109 ; 5 452 ; 3 137 ; 5 658 ; 4 130 ; 3 908 ; 3 790 ; 4 359 ;531;523;560;318;NA;NA;NA;NA;NA;NA;NA;NA;19230;NA;NA;365;244;55;66;116.902441909057;112.684487152436;290;20;224;36.14;1;1;4;2;NA;NA;1667;120;569;965;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;2947;2961;3363;2191;3193;3481;0;0;0;0;0;0
Lezoux;63;63195;87734442;63190;3.385986;45.8212175; 84 425 ; 62 499 ; 58 553 ; 85 008 ; 74 855 ; 80 947 ; 82 637 ; 85 063 ;6355;6256;5727;3 754;832;233;370;671;651;722;248;27;22020;46;11;2874.76345130439;2549.96767582083;35.6483168213669;289.147458662198;2037.32292022342;2035.1008575389;3621.51623170738;315.370110463226;2836.57938987445;34.69;11;40;33;42;19;5;1653;1481;1590;1833;1871;2004;0;0;0;0;0;0;0;0;0;0;0;0;3995;3602;3924;3531;4253;4304;0;0;0;0;0;0
Les Martres-de-Veyre;63;63214;87734178;63730;3.193228;45.688155; 162 477 ; 132 723 ; 127 362 ; 151 831 ; 147 413 ; 164 243 ; 165 126 ; 167 838 ;4004;3984;3935;2 268;344;123;198;386;440;521;238;18;23770;53;8;1977.43427269772;1736.25332989806;36.7903133084221;204.390629491234;839.603831046727;808.446772661027;2588.58525467546;211.780979869952;2012.63479961096;9.28;11;24;30;12;12;2;1667;1932;1785;1699;2206;2231;0;0;0;0;0;0;0;0;0;0;0;0;11827;10605;11392;9667;12284;11576;0;0;0;0;0;0
